timestamp,symbol,d1_bias,h4_bias,bias_strength,d1_bos_bar_index,d1_bos_level,h4_sl,h1_tp,killzone_utc,in_killzone,sweep,sweep_side,sweep_level,sweep_bar_index,mss,mss_level,mss_bar_index,mss_direction,impulse_origin,fvg_upper,fvg_lower,fvg_ce,fvg_bar_index,fvg_direction,fvg_tf,fvg_case,retrace,ltf,fvg_missed,state
2026-06-12 16:30:01,SOLUSDT,SHORT,SHORT,,,,65.99,63.63,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 16:31:00,BTCUSDT,SHORT,SHORT,WEAK,,,63795.5,62831.2,13,False,False,,,,False,,,SHORT,,63424.3,63374.9,63399.6,,bearish,,,False,False,False,IDLE
2026-06-12 16:31:00,ADAUSDT,SHORT,SHORT,WEAK,,,0.1733,0.1681,13,False,False,,,,False,,,SHORT,,0.171,0.1706,0.1708,,bearish,,,False,False,False,IDLE
2026-06-12 16:31:00,SUIUSDT,SHORT,SHORT,WEAK,,,0.769,0.7452,13,False,False,,,,False,,,SHORT,,0.7598,0.7533,0.75655,,bearish,,,False,False,False,IDLE
2026-06-12 16:31:00,DOTUSDT,SHORT,SHORT,WEAK,,,0.974,0.94,13,False,False,,,,False,,,SHORT,,0.957,0.955,0.956,,bearish,,,False,False,False,IDLE
2026-06-12 16:31:00,AVAXUSDT,SHORT,SHORT,,,,6.875,6.51,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 16:31:00,BNBUSDT,SHORT,SHORT,WEAK,,,606.67,597.16,13,False,False,,,,False,,,SHORT,,602.25,602.18,602.215,,bearish,,,False,False,False,IDLE
2026-06-12 16:31:00,STXUSDT,SHORT,SHORT,WEAK,,,0.1878,0.1797,13,False,False,,,,False,,,SHORT,,0.1839,0.1812,0.18255,,bearish,,,False,False,False,IDLE
2026-06-12 16:31:00,UNIUSDT,SHORT,SHORT,WEAK,,,2.56,2.477,13,False,False,,,,False,,,SHORT,,2.512,2.502,2.507,,bearish,,,False,False,False,IDLE
2026-06-12 16:31:00,ETHUSDT,SHORT,SHORT,,,,1642.0,1604.9,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 16:45:00,ARBUSDT,SHORT,SHORT,,,,0.0838,0.0792,13,False,False,,0.0822,,False,0.082,,SHORT,,0.0814,0.0812,0.0813,,bearish,,,False,False,False,EXPIRED
2026-06-12 16:45:00,APTUSDT,SHORT,SHORT,WEAK,,,0.6648,0.6326,13,False,False,,,,False,,,SHORT,,0.6488,0.6381,0.64345,,bearish,,,False,False,False,IDLE
2026-06-12 16:45:00,SOLUSDT,SHORT,SHORT,,,,65.99,63.63,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 16:45:00,LINKUSDT,SHORT,SHORT,WEAK,,,7.975,7.753,13,False,False,,,,False,,,SHORT,,7.881,7.841,7.861,,bearish,,,False,False,False,IDLE
2026-06-12 16:45:00,OPUSDT,LONG,LONG,STRONG,,,0.0911,0.0974,13,False,False,,,,False,,,LONG,,0.0986,0.0959,0.09725,,bullish,,,False,False,False,IDLE
2026-06-12 16:45:00,INJUSDT,,,,,,,,13,False,False,,,,False,,,,,,,,,,,,False,False,False,IDLE
2026-06-12 16:45:00,LDOUSDT,SHORT,SHORT,,,,0.2727,0.2627,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 16:45:00,NEARUSDT,SHORT,SHORT,WEAK,,,2.076,2.021,13,False,False,,,,False,,,SHORT,,2.076,2.067,2.0715,,bearish,,,False,False,False,IDLE
2026-06-12 16:45:01,FETUSDT,SHORT,SHORT,,,,0.2033,0.2027,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 16:45:01,XRPUSDT,SHORT,SHORT,,,,1.2054,1.1193,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 16:45:03,DOGEUSDT,SHORT,SHORT,WEAK,,,0.08724,0.08511,13,False,False,,,,False,,,SHORT,,0.08624,0.08617,0.086205,,bearish,,,False,False,False,IDLE
2026-06-12 16:46:00,DOTUSDT,SHORT,SHORT,WEAK,,,0.974,0.94,13,False,False,,,,False,,,SHORT,,0.957,0.955,0.956,,bearish,,,False,False,False,IDLE
2026-06-12 16:46:00,ETHUSDT,SHORT,SHORT,,,,1642.0,1604.9,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 16:46:00,BTCUSDT,SHORT,SHORT,WEAK,,,63795.5,62831.2,13,False,False,,,,False,,,SHORT,,63424.3,63374.9,63399.6,,bearish,,,False,False,False,IDLE
2026-06-12 16:46:00,SUIUSDT,SHORT,SHORT,WEAK,,,0.769,0.7452,13,False,False,,,,False,,,SHORT,,0.7598,0.7533,0.75655,,bearish,,,False,False,False,IDLE
2026-06-12 16:46:00,STXUSDT,SHORT,SHORT,WEAK,,,0.1878,0.1797,13,False,False,,,,False,,,SHORT,,0.1839,0.1812,0.18255,,bearish,,,False,False,False,IDLE
2026-06-12 16:46:00,AVAXUSDT,SHORT,SHORT,,,,6.875,6.51,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 16:46:01,UNIUSDT,SHORT,SHORT,WEAK,,,2.56,2.477,13,False,False,,,,False,,,SHORT,,2.512,2.502,2.507,,bearish,,,False,False,False,IDLE
2026-06-12 16:46:01,BNBUSDT,SHORT,SHORT,WEAK,,,606.67,597.16,13,False,False,,,,False,,,SHORT,,602.25,602.18,602.215,,bearish,,,False,False,False,IDLE
2026-06-12 16:46:01,ADAUSDT,SHORT,SHORT,WEAK,,,0.1733,0.1681,13,False,False,,,,False,,,SHORT,,0.171,0.1706,0.1708,,bearish,,,False,False,False,IDLE
2026-06-12 17:00:00,APTUSDT,SHORT,SHORT,WEAK,,,0.6648,0.6326,13,False,False,,,,False,,,SHORT,,0.6488,0.6381,0.64345,,bearish,,,False,False,False,IDLE
2026-06-12 17:00:00,FETUSDT,SHORT,SHORT,,,,0.2033,0.2027,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 17:00:00,INJUSDT,,,,,,,,13,False,False,,,,False,,,,,,,,,,,,False,False,False,IDLE
2026-06-12 17:00:00,SOLUSDT,SHORT,SHORT,,,,65.99,63.63,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 17:00:00,LDOUSDT,SHORT,SHORT,,,,0.2727,0.2627,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 17:00:00,LINKUSDT,SHORT,SHORT,WEAK,,,7.975,7.753,13,False,False,,,,False,,,SHORT,,7.881,7.841,7.861,,bearish,,,False,False,False,IDLE
2026-06-12 17:00:00,ARBUSDT,SHORT,SHORT,,,,0.0838,0.0792,13,False,False,,0.0822,,False,0.082,,SHORT,,0.0814,0.0812,0.0813,,bearish,,,False,False,False,EXPIRED
2026-06-12 17:00:00,NEARUSDT,SHORT,SHORT,WEAK,,,2.076,2.021,13,False,False,,,,False,,,SHORT,,2.076,2.067,2.0715,,bearish,,,False,False,False,IDLE
2026-06-12 17:00:01,OPUSDT,LONG,LONG,STRONG,,,0.0911,0.0974,13,False,False,,,,False,,,LONG,,0.0986,0.0959,0.09725,,bullish,,,False,False,False,IDLE
2026-06-12 17:00:01,XRPUSDT,SHORT,SHORT,,,,1.2054,1.1193,13,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 17:00:03,DOGEUSDT,SHORT,SHORT,WEAK,,,0.08724,0.08511,13,False,False,,,,False,,,SHORT,,0.08624,0.08617,0.086205,,bearish,,,False,False,False,IDLE
2026-06-12 17:01:00,ADAUSDT,SHORT,SHORT,WEAK,,,0.1733,0.1681,14,False,False,,,,False,,,SHORT,,0.171,0.1706,0.1708,,bearish,,,False,False,False,IDLE
2026-06-12 17:01:00,BTCUSDT,SHORT,SHORT,WEAK,,,63795.5,62831.2,14,False,False,,,,False,,,SHORT,,63588.6,63374.9,63481.75,,bearish,,,False,False,False,IDLE
2026-06-12 17:01:00,STXUSDT,SHORT,SHORT,WEAK,,,0.1878,0.1797,14,False,False,,,,False,,,SHORT,,0.1839,0.1812,0.18255,,bearish,,,False,False,False,IDLE
2026-06-12 17:01:00,DOTUSDT,SHORT,SHORT,WEAK,,,0.974,0.94,14,False,True,BSL,0.958,100,True,0.943,476,SHORT,0.97,0.965,0.962,0.9635,,bearish,,,False,True,False,WAIT_RETRACE
2026-06-12 17:01:00,ETHUSDT,SHORT,SHORT,,,,1642.0,1604.9,14,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 17:01:00,SUIUSDT,SHORT,SHORT,WEAK,,,0.769,0.7452,14,False,False,,,,False,,,SHORT,,0.7598,0.7533,0.75655,,bearish,,,False,False,False,IDLE
2026-06-12 17:01:00,UNIUSDT,SHORT,SHORT,WEAK,,,2.56,2.477,14,False,True,BSL,2.514,100,True,2.49,477,SHORT,2.535,2.512,2.502,2.507,,bearish,,,False,False,False,WAIT_RETRACE
2026-06-12 17:01:01,AVAXUSDT,SHORT,SHORT,,,,6.875,6.51,14,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 17:01:01,BNBUSDT,SHORT,SHORT,WEAK,,,606.67,597.16,14,False,False,,,,False,,,SHORT,,602.25,602.18,602.215,,bearish,,,False,False,False,IDLE
2026-06-12 17:15:00,FETUSDT,SHORT,SHORT,,,,0.2033,0.2027,14,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 17:15:00,LDOUSDT,SHORT,SHORT,,,,0.2727,0.2627,14,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 17:15:00,XRPUSDT,SHORT,SHORT,,,,1.2054,1.1193,14,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 17:15:00,INJUSDT,,,,,,,,14,False,False,,,,False,,,,,,,,,,,,False,False,False,IDLE
2026-06-12 17:15:00,ARBUSDT,SHORT,SHORT,,,,0.0838,0.0792,14,False,False,,0.0822,,False,0.082,,SHORT,,0.0814,0.0812,0.0813,,bearish,,,False,False,False,EXPIRED
2026-06-12 17:15:00,NEARUSDT,SHORT,SHORT,WEAK,,,2.076,2.021,14,False,False,,,,False,,,SHORT,,2.076,2.067,2.0715,,bearish,,,False,False,False,IDLE
2026-06-12 17:15:00,SOLUSDT,SHORT,SHORT,,,,65.99,63.63,14,False,False,,,,False,,,,,,,,,,,,False,False,False,EXPIRED
2026-06-12 17:15:00,APTUSDT,SHORT,SHORT,WEAK,,,0.6648,0.6326,14,False,False,,,,False,,,SHORT,,0.657,0.6567,0.65685,,bearish,,,False,False,False,IDLE
2026-06-12 17:15:00,OPUSDT,LONG,LONG,STRONG,,,0.0911,0.0974,14,False,False,,,,False,,,LONG,,0.0986,0.0959,0.09725,,bullish,,,False,False,False,IDLE
2026-06-12 17:15:00,LINKUSDT,SHORT,SHORT,WEAK,,,7.975,7.753,14,False,False,,,,False,,,SHORT,,7.881,7.841,7.861,,bearish,,,False,False,False,IDLE
2026-06-12 17:15:03,DOGEUSDT,SHORT,SHORT,WEAK,,,0.08724,0.08511,14,False,False,,,,False,,,SHORT,,0.08624,0.08617,0.086205,,bearish,,,False,False,False,IDLE
